feedback,feedback_right,feedback_left,guess_num,mean_left,mean_right,sd,valence,ambiguity,block,time_elapsed,trial_num,trial_num_total,choice_accuracy,guess_accuracy,better_choice,condition_num,subj_num,subj_choice
-7,-41,-7,1,10,-10,15,2,1,5,525770,5,45,1,0,1,3,70,1
-7,-17,-7,1,10,-10,15,2,1,5,529477,6,46,1,0,1,3,70,1
6,-11,6,1,10,-10,15,2,1,5,533499,7,47,1,1,1,3,70,1
11,-11,11,0,10,-10,15,2,1,5,538179,8,48,1,0,1,3,70,1
29,14,29,1,10,-10,15,2,1,5,542469,9,49,1,1,1,3,70,1
1,-45,1,1,10,-10,15,2,1,5,546923,10,50,1,1,1,3,70,1
-12,-12,11,0,-10,10,15,0,0,6,560732,1,51,1,1,2,3,70,2
-29,18,-29,0,-10,10,15,0,0,6,565099,2,52,0,1,2,3,70,1
-21,-21,-33,1,-10,10,15,2,1,6,570458,3,53,1,0,2,3,70,2
9,9,2,1,-10,10,15,2,1,6,575862,4,54,1,1,2,3,70,2
20,20,-22,0,-10,10,15,2,1,6,583326,5,55,1,0,2,3,70,2
-3,-3,10,1,-10,10,15,2,1,6,588180,6,56,1,0,2,3,70,2
4,4,-8,1,-10,10,15,2,1,6,592494,7,57,1,1,2,3,70,2
3,3,-3,1,-10,10,15,2,1,6,598330,8,58,1,1,2,3,70,2
34,34,-7,0,-10,10,15,2,1,6,603208,9,59,1,0,2,3,70,2
-18,-18,-4,0,-10,10,15,2,1,6,607182,10,60,1,1,2,3,70,2
-11,-4,-11,0,-20,0,15,0,0,1,314121,1,1,0,1,2,1,71,1
-8,-8,-36,1,-20,0,15,0,0,1,322241,2,2,1,0,2,1,71,2
-13,-10,-13,0,-20,0,15,2,1,1,332750,3,3,0,1,2,1,71,1
-2,13,-2,0,-20,0,15,2,1,1,336575,4,4,0,1,2,1,71,1
2,2,-23,1,-20,0,15,2,1,1,340813,5,5,1,1,2,1,71,2
7,7,-30,0,-20,0,15,2,1,1,348551,6,6,1,0,2,1,71,2
-35,-24,-35,0,-20,0,15,2,1,1,352670,7,7,0,1,2,1,71,1
10,-16,10,0,-20,0,15,2,1,1,355557,8,8,0,0,2,1,71,1
-4,-1,-4,0,-20,0,15,2,1,1,359412,9,9,0,1,2,1,71,1
-23,15,-23,0,-20,0,15,2,1,1,363312,10,10,0,1,2,1,71,1
-1,-1,13,0,10,-10,15,0,0,2,381020,1,11,0,1,1,3,71,2
-5,-9,-5,0,10,-10,15,0,0,2,384942,2,12,1,1,1,3,71,1
-11,-11,2,0,10,-10,15,2,1,2,387357,3,13,0,1,1,3,71,2
11,-2,11,0,10,-10,15,2,1,2,389112,4,14,1,0,1,3,71,1
25,-34,25,0,10,-10,15,2,1,2,390583,5,15,1,0,1,3,71,1
14,4,14,0,10,-10,15,2,1,2,392480,6,16,1,0,1,3,71,1
11,4,11,0,10,-10,15,2,1,2,394370,7,17,1,0,1,3,71,1
10,-5,10,0,10,-10,15,2,1,2,395780,8,18,1,0,1,3,71,1
-1,-1,14,0,10,-10,15,2,1,2,398697,9,19,0,1,1,3,71,2
13,14,13,0,10,-10,15,2,1,2,400701,10,20,1,0,1,3,71,1
18,48,18,1,0,20,15,1,0,3,415176,1,21,0,1,2,2,71,1
14,14,-9,1,0,20,15,1,0,3,417470,2,22,1,1,2,2,71,2
22,22,2,0,0,20,15,2,1,3,420974,3,23,1,0,2,2,71,2
31,31,31,1,0,20,15,2,1,3,423044,4,24,0,1,2,2,71,1
-14,21,-14,0,0,20,15,2,1,3,424911,5,25,0,1,2,2,71,1
1,6,1,1,0,20,15,2,1,3,426268,6,26,0,1,2,2,71,1
-2,46,-2,1,0,20,15,2,1,3,427619,7,27,0,0,2,2,71,1
53,53,1,1,0,20,15,2,1,3,428938,8,28,1,1,2,2,71,2
31,31,8,1,0,20,15,2,1,3,430326,9,29,1,1,2,2,71,2
13,13,13,1,0,20,15,2,1,3,431962,10,30,1,1,2,2,71,2
-5,31,-5,0,-10,10,15,0,0,4,443452,1,31,0,1,2,3,71,1
12,6,12,1,-10,10,15,1,0,4,445357,2,32,0,1,2,3,71,1
-3,12,-3,0,-10,10,15,2,1,4,447397,3,33,0,1,2,3,71,1
10,23,10,1,-10,10,15,2,1,4,448732,4,34,0,1,2,3,71,1
1,1,13,0,-10,10,15,2,1,4,450524,5,35,1,0,2,3,71,2
-4,-24,-4,1,-10,10,15,2,1,4,451897,6,36,0,0,2,3,71,1
-36,7,-36,0,-10,10,15,2,1,4,453104,7,37,0,1,2,3,71,1
2,-12,2,1,-10,10,15,2,1,4,454507,8,38,0,1,2,3,71,1
-2,-2,7,1,-10,10,15,2,1,4,455887,9,39,1,0,2,3,71,2
11,11,-14,0,-10,10,15,2,1,4,457348,10,40,1,0,2,3,71,2
14,-11,14,1,0,-20,15,1,0,5,469693,1,41,1,1,1,1,71,1
-31,-22,-31,0,0,-20,15,0,0,5,471719,2,42,1,1,1,1,71,1
-24,-24,16,0,0,-20,15,2,1,5,473495,3,43,0,1,1,1,71,2
-25,-25,-1,0,0,-20,15,2,1,5,475070,4,44,0,1,1,1,71,2
-9,-9,-27,0,0,-20,15,2,1,5,476803,5,45,0,1,1,1,71,2
-6,-36,-6,0,0,-20,15,2,1,5,478272,6,46,1,1,1,1,71,1
-23,-23,5,0,0,-20,15,2,1,5,479849,7,47,0,1,1,1,71,2
-22,-22,-22,0,0,-20,15,2,1,5,481100,8,48,1,1,1,1,71,1
12,-17,12,0,0,-20,15,2,1,5,482339,9,49,1,0,1,1,71,1
-13,-4,-13,0,0,-20,15,2,1,5,483411,10,50,1,1,1,1,71,1
-3,36,-3,0,0,20,15,0,0,6,492381,1,51,0,1,2,2,71,1
5,5,14,1,0,20,15,1,0,6,494481,2,52,1,1,2,2,71,2
12,34,12,1,0,20,15,2,1,6,496657,3,53,0,1,2,2,71,1
2,22,2,1,0,20,15,2,1,6,498441,4,54,0,1,2,2,71,1
10,10,5,1,0,20,15,2,1,6,499860,5,55,1,1,2,2,71,2
16,16,8,1,0,20,15,2,1,6,503016,6,56,1,1,2,2,71,2
6,6,17,1,0,20,15,2,1,6,504306,7,57,1,1,2,2,71,2
18,14,18,1,0,20,15,2,1,6,505612,8,58,0,1,2,2,71,1
9,23,9,1,0,20,15,2,1,6,506946,9,59,0,1,2,2,71,1
-7,-7,-17,1,0,20,15,2,1,6,508221,10,60,1,0,2,2,71,2
1,16,1,1,20,0,15,1,0,1,786948,1,1,1,1,1,2,72,1
-4,-4,33,0,20,0,15,0,0,1,791866,2,2,0,1,1,2,72,2
-23,-23,22,1,20,0,15,2,1,1,797648,3,3,0,0,1,2,72,2
12,-29,12,1,20,0,15,2,1,1,802858,4,4,1,1,1,2,72,1
-14,-14,22,1,20,0,15,2,1,1,807289,5,5,0,0,1,2,72,2
22,3,22,1,20,0,15,2,1,1,812282,6,6,1,1,1,2,72,1
1,1,14,0,20,0,15,2,1,1,818583,7,7,0,0,1,2,72,2
16,-4,16,1,20,0,15,2,1,1,822943,8,8,1,1,1,2,72,1
6,6,44,0,20,0,15,2,1,1,827314,9,9,0,0,1,2,72,2
26,11,26,1,20,0,15,2,1,1,831128,10,10,1,1,1,2,72,1
5,31,5,1,0,20,15,1,0,2,841872,1,11,0,1,2,2,72,1
9,12,9,1,0,20,15,1,0,2,846107,2,12,0,1,2,2,72,1
11,24,11,1,0,20,15,2,1,2,850671,3,13,0,1,2,2,72,1
18,18,6,1,0,20,15,2,1,2,855087,4,14,1,1,2,2,72,2
17,14,17,1,0,20,15,2,1,2,859937,5,15,0,1,2,2,72,1
-4,-4,15,0,0,20,15,2,1,2,864139,6,16,1,1,2,2,72,2
4,47,4,0,0,20,15,2,1,2,867808,7,17,0,0,2,2,72,1
11,11,5,1,0,20,15,2,1,2,872249,8,18,1,1,2,2,72,2
-2,-8,-2,0,0,20,15,2,1,2,875500,9,19,0,1,2,2,72,1
-10,33,-10,0,0,20,15,2,1,2,878835,10,20,0,1,2,2,72,1
-30,-30,-20,0,0,-20,15,0,0,3,891689,1,21,0,1,1,1,72,2
-20,14,-20,0,0,-20,15,0,0,3,895848,2,22,1,1,1,1,72,1
10,-9,10,1,0,-20,15,2,1,3,900508,3,23,1,1,1,1,72,1
2,2,-11,0,0,-20,15,2,1,3,903968,4,24,0,0,1,1,72,2
-8,-8,-8,0,0,-20,15,2,1,3,907298,5,25,1,1,1,1,72,1
-16,-16,19,1,0,-20,15,2,1,3,910690,6,26,0,0,1,1,72,2
-8,-22,-8,0,0,-20,15,2,1,3,913960,7,27,1,1,1,1,72,1
-17,-17,3,1,0,-20,15,2,1,3,916915,8,28,0,0,1,1,72,2
-12,-21,-12,0,0,-20,15,2,1,3,919998,9,29,1,1,1,1,72,1
-22,-22,13,0,0,-20,15,2,1,3,923845,10,30,0,1,1,1,72,2
-7,-16,-7,0,0,-20,15,0,0,4,933048,1,31,1,1,1,1,72,1
12,-34,12,1,0,-20,15,1,0,4,937209,2,32,1,1,1,1,72,1
2,2,25,0,0,-20,15,2,1,4,941425,3,33,0,0,1,1,72,2
4,-3,4,1,0,-20,15,2,1,4,945105,4,34,1,1,1,1,72,1
-4,-4,10,0,0,-20,15,2,1,4,948458,5,35,0,1,1,1,72,2
16,-15,16,0,0,-20,15,2,1,4,951633,6,36,1,0,1,1,72,1
-11,-37,-11,0,0,-20,15,2,1,4,954969,7,37,1,1,1,1,72,1
-7,-7,-13,1,0,-20,15,2,1,4,958209,8,38,0,0,1,1,72,2
12,-44,12,0,0,-20,15,2,1,4,962590,9,39,1,0,1,1,72,1
-31,-31,-10,1,0,-20,15,2,1,4,965678,10,40,0,0,1,1,72,2
-44,24,-44,0,-10,10,15,0,0,5,977618,1,41,0,1,2,3,72,1
-8,23,-8,0,-10,10,15,0,0,5,981366,2,42,0,1,2,3,72,1
-2,-3,-2,0,-10,10,15,2,1,5,986232,3,43,0,1,2,3,72,1
-3,-3,-15,1,-10,10,15,2,1,5,989638,4,44,1,0,2,3,72,2
-6,6,-6,1,-10,10,15,2,1,5,992824,5,45,0,0,2,3,72,1
42,42,-22,1,-10,10,15,2,1,5,995752,6,46,1,1,2,3,72,2
16,-2,16,1,-10,10,15,2,1,5,999232,7,47,0,1,2,3,72,1
38,38,-6,1,-10,10,15,2,1,5,1002477,8,48,1,1,2,3,72,2
-37,11,-37,0,-10,10,15,2,1,5,1005298,9,49,0,1,2,3,72,1
-8,-8,5,1,-10,10,15,2,1,5,1008436,10,50,1,0,2,3,72,2
10,10,14,1,10,-10,15,1,0,6,1017861,1,51,0,1,1,3,72,2
4,4,27,1,10,-10,15,1,0,6,1021862,2,52,0,1,1,3,72,2
-2,-11,-2,0,10,-10,15,2,1,6,1027631,3,53,1,1,1,3,72,1
4,4,10,1,10,-10,15,2,1,6,1031433,4,54,0,1,1,3,72,2
-1,-19,-1,0,10,-10,15,2,1,6,1034989,5,55,1,1,1,3,72,1
-6,-6,28,1,10,-10,15,2,1,6,1038687,6,56,0,0,1,3,72,2
12,-2,12,0,10,-10,15,2,1,6,1041582,7,57,1,0,1,3,72,1
21,-9,21,1,10,-10,15,2,1,6,1046238,8,58,1,1,1,3,72,1
16,16,23,1,10,-10,15,2,1,6,1050611,9,59,0,1,1,3,72,2
-6,-13,-6,0,10,-10,15,2,1,6,1053995,10,60,1,1,1,3,72,1
-31,-31,39,0,10,-10,15,0,0,1,214154,1,1,0,1,1,3,73,2
-5,-5,7,0,10,-10,15,0,0,1,220962,2,2,0,1,1,3,73,2
7,-1,7,1,10,-10,15,2,1,1,227320,3,3,1,1,1,3,73,1
-4,3,-4,1,10,-10,15,2,1,1,231899,4,4,1,0,1,3,73,1
8,-6,8,1,10,-10,15,2,1,1,236184,5,5,1,1,1,3,73,1
-41,-41,14,1,10,-10,15,2,1,1,239844,6,6,0,0,1,3,73,2
-4,-21,-4,0,10,-10,15,2,1,1,243379,7,7,1,1,1,3,73,1
-6,-6,5,0,10,-10,15,2,1,1,247204,8,8,0,1,1,3,73,2
7,7,22,1,10,-10,15,2,1,1,251328,9,9,0,1,1,3,73,2
15,9,15,1,10,-10,15,2,1,1,256946,10,10,1,1,1,3,73,1
16,16,-9,1,0,20,15,1,0,2,271646,1,11,1,1,2,2,73,2
11,11,17,1,0,20,15,1,0,2,274643,2,12,1,1,2,2,73,2
1,37,1,0,0,20,15,2,1,2,278911,3,13,0,0,2,2,73,1
51,51,-7,1,0,20,15,2,1,2,284138,4,14,1,1,2,2,73,2
19,19,5,1,0,20,15,2,1,2,287203,5,15,1,1,2,2,73,2
6,6,28,0,0,20,15,2,1,2,290844,6,16,1,0,2,2,73,2
-2,-2,14,0,0,20,15,2,1,2,298472,7,17,1,1,2,2,73,2
7,35,7,0,0,20,15,2,1,2,301793,8,18,0,0,2,2,73,1
27,27,1,1,0,20,15,2,1,2,305125,9,19,1,1,2,2,73,2
-1,-1,-24,0,0,20,15,2,1,2,307842,10,20,1,1,2,2,73,2
-1,-37,-1,0,0,-20,15,0,0,3,315765,1,21,1,1,1,1,73,1
-19,-19,22,0,0,-20,15,0,0,3,320339,2,22,0,1,1,1,73,2
19,-22,19,0,0,-20,15,2,1,3,323710,3,23,1,0,1,1,73,1
1,-4,1,0,0,-20,15,2,1,3,326326,4,24,1,0,1,1,73,1
1,1,-16,0,0,-20,15,2,1,3,329364,5,25,0,0,1,1,73,2
16,-1,16,0,0,-20,15,2,1,3,331956,6,26,1,0,1,1,73,1
-25,-25,-26,1,0,-20,15,2,1,3,334658,7,27,0,0,1,1,73,2
6,6,4,0,0,-20,15,2,1,3,338389,8,28,0,0,1,1,73,2
-7,-7,6,0,0,-20,15,2,1,3,341394,9,29,0,1,1,1,73,2
12,-33,12,1,0,-20,15,2,1,3,345455,10,30,1,1,1,1,73,1
-12,-12,54,0,20,0,15,0,0,4,352521,1,31,0,1,1,2,73,2
11,-2,11,1,20,0,15,1,0,4,356414,2,32,1,1,1,2,73,1
9,17,9,0,20,0,15,2,1,4,359157,3,33,1,0,1,2,73,1
8,8,-1,0,20,0,15,2,1,4,365547,4,34,0,0,1,2,73,2
14,14,25,0,20,0,15,2,1,4,368606,5,35,0,0,1,2,73,2
14,14,-7,0,20,0,15,2,1,4,375546,6,36,0,0,1,2,73,2
40,12,40,0,20,0,15,2,1,4,378695,7,37,1,0,1,2,73,1
3,7,3,0,20,0,15,2,1,4,382095,8,38,1,0,1,2,73,1
15,10,15,0,20,0,15,2,1,4,385613,9,39,1,0,1,2,73,1
14,-12,14,0,20,0,15,2,1,4,388421,10,40,1,0,1,2,73,1
-18,-9,-18,0,-20,0,15,0,0,5,401606,1,41,0,1,2,1,73,1
-9,-9,-10,0,-20,0,15,0,0,5,404811,2,42,1,1,2,1,73,2
1,20,1,0,-20,0,15,2,1,5,409927,3,43,0,0,2,1,73,1
-23,-23,-25,0,-20,0,15,2,1,5,412735,4,44,1,1,2,1,73,2
-6,23,-6,0,-20,0,15,2,1,5,415621,5,45,0,1,2,1,73,1
8,8,-11,0,-20,0,15,2,1,5,418138,6,46,1,0,2,1,73,2
8,9,8,0,-20,0,15,2,1,5,420809,7,47,0,0,2,1,73,1
-9,17,-9,0,-20,0,15,2,1,5,423484,8,48,0,1,2,1,73,1
-18,21,-18,0,-20,0,15,2,1,5,426318,9,49,0,1,2,1,73,1
-6,-15,-6,0,-20,0,15,2,1,5,430087,10,50,0,1,2,1,73,1
-8,-8,10,0,10,-10,15,0,0,6,445950,1,51,0,1,1,3,73,2
8,15,8,1,10,-10,15,1,0,6,449224,2,52,1,1,1,3,73,1
7,7,1,0,10,-10,15,2,1,6,453584,3,53,0,0,1,3,73,2
-15,-15,26,1,10,-10,15,2,1,6,456901,4,54,0,0,1,3,73,2
-26,-26,19,1,10,-10,15,2,1,6,494208,5,55,0,0,1,3,73,2
-4,6,-4,0,10,-10,15,2,1,6,498937,6,56,1,1,1,3,73,1
-9,-9,3,0,10,-10,15,2,1,6,501789,7,57,0,1,1,3,73,2
-15,-27,-15,1,10,-10,15,2,1,6,504385,8,58,1,0,1,3,73,1
-22,-22,45,0,10,-10,15,2,1,6,512466,9,59,0,1,1,3,73,2
-14,-14,22,1,10,-10,15,2,1,6,515071,10,60,0,0,1,3,73,2
-2,7,-2,0,-10,10,15,0,0,1,327105,1,1,0,1,2,3,74,1
-12,5,-12,0,-10,10,15,0,0,1,333254,2,2,0,1,2,3,74,1
-11,-11,-14,1,-10,10,15,2,1,1,340002,3,3,1,0,2,3,74,2
-3,-3,10,1,-10,10,15,2,1,1,347359,4,4,1,0,2,3,74,2
34,34,-20,1,-10,10,15,2,1,1,352984,5,5,1,1,2,3,74,2
23,23,-9,1,-10,10,15,2,1,1,357291,6,6,1,1,2,3,74,2
8,8,-7,1,-10,10,15,2,1,1,361513,7,7,1,1,2,3,74,2
25,25,4,1,-10,10,15,2,1,1,364771,8,8,1,1,2,3,74,2
4,4,-26,1,-10,10,15,2,1,1,368517,9,9,1,1,2,3,74,2
-5,-5,7,1,-10,10,15,2,1,1,372934,10,10,1,0,2,3,74,2
32,25,32,1,20,0,15,1,0,2,392297,1,11,1,1,1,2,74,1
-12,-16,-12,0,20,0,15,0,0,2,398787,2,12,1,1,1,2,74,1
47,5,47,1,20,0,15,2,1,2,403986,3,13,1,1,1,2,74,1
9,1,9,1,20,0,15,2,1,2,408842,4,14,1,1,1,2,74,1
9,-5,9,1,20,0,15,2,1,2,412869,5,15,1,1,1,2,74,1
24,-13,24,1,20,0,15,2,1,2,416798,6,16,1,1,1,2,74,1
21,9,21,1,20,0,15,2,1,2,421081,7,17,1,1,1,2,74,1
25,4,25,1,20,0,15,2,1,2,424864,8,18,1,1,1,2,74,1
12,-32,12,1,20,0,15,2,1,2,429001,9,19,1,1,1,2,74,1
29,15,29,1,20,0,15,2,1,2,432858,10,20,1,1,1,2,74,1
-14,-23,-14,0,0,-20,15,0,0,3,452126,1,21,1,1,1,1,74,1
4,-21,4,1,0,-20,15,1,0,3,456457,2,22,1,1,1,1,74,1
12,-37,12,0,0,-20,15,2,1,3,461107,3,23,1,0,1,1,74,1
2,-24,2,1,0,-20,15,2,1,3,466073,4,24,1,1,1,1,74,1
-1,-1,-33,0,0,-20,15,2,1,3,471478,5,25,0,1,1,1,74,2
-34,-34,-29,0,0,-20,15,2,1,3,476762,6,26,0,1,1,1,74,2
15,15,7,0,0,-20,15,2,1,3,479715,7,27,0,0,1,1,74,2
-16,-16,4,0,0,-20,15,2,1,3,482950,8,28,0,1,1,1,74,2
-9,-3,-9,0,0,-20,15,2,1,3,486684,9,29,1,1,1,1,74,1
1,-20,1,0,0,-20,15,2,1,3,489943,10,30,1,0,1,1,74,1
-6,-7,-6,0,0,-20,15,0,0,4,504698,1,31,1,1,1,1,74,1
-34,-36,-34,0,0,-20,15,0,0,4,509469,2,32,1,1,1,1,74,1
-19,-5,-19,0,0,-20,15,2,1,4,512995,3,33,1,1,1,1,74,1
-33,-33,14,0,0,-20,15,2,1,4,516839,4,34,0,1,1,1,74,2
-4,-4,-20,0,0,-20,15,2,1,4,520598,5,35,0,1,1,1,74,2
-25,-25,-6,0,0,-20,15,2,1,4,525649,6,36,0,1,1,1,74,2
-25,-25,-1,0,0,-20,15,2,1,4,529128,7,37,0,1,1,1,74,2
-21,-21,29,0,0,-20,15,2,1,4,531824,8,38,0,1,1,1,74,2
-23,-23,-21,0,0,-20,15,2,1,4,534643,9,39,0,1,1,1,74,2
-32,-32,-17,0,0,-20,15,2,1,4,537851,10,40,0,1,1,1,74,2
10,25,10,1,20,0,15,1,0,5,550958,1,41,1,1,1,2,74,1
36,-18,36,1,20,0,15,1,0,5,554582,2,42,1,1,1,2,74,1
22,5,22,0,20,0,15,2,1,5,559755,3,43,1,0,1,2,74,1
35,-21,35,1,20,0,15,2,1,5,564502,4,44,1,1,1,2,74,1
32,6,32,1,20,0,15,2,1,5,567821,5,45,1,1,1,2,74,1
47,10,47,1,20,0,15,2,1,5,571127,6,46,1,1,1,2,74,1
14,25,14,1,20,0,15,2,1,5,574410,7,47,1,1,1,2,74,1
42,13,42,1,20,0,15,2,1,5,577889,8,48,1,1,1,2,74,1
-9,-9,-4,0,20,0,15,2,1,5,582392,9,49,0,1,1,2,74,2
-18,-18,-1,0,20,0,15,2,1,5,586869,10,50,0,1,1,2,74,2
-18,40,-18,0,-10,10,15,0,0,6,599963,1,51,0,1,2,3,74,1
-12,11,-12,0,-10,10,15,0,0,6,603039,2,52,0,1,2,3,74,1
-26,3,-26,1,-10,10,15,2,1,6,608251,3,53,0,0,2,3,74,1
-2,-2,-1,0,-10,10,15,2,1,6,612364,4,54,1,1,2,3,74,2
21,21,-10,1,-10,10,15,2,1,6,616074,5,55,1,1,2,3,74,2
-11,-11,-2,1,-10,10,15,2,1,6,619076,6,56,1,0,2,3,74,2
-1,-1,-15,1,-10,10,15,2,1,6,623297,7,57,1,0,2,3,74,2
9,8,9,1,-10,10,15,2,1,6,628825,8,58,0,1,2,3,74,1
-4,26,-4,1,-10,10,15,2,1,6,631986,9,59,0,0,2,3,74,1
-12,13,-12,1,-10,10,15,2,1,6,635085,10,60,0,0,2,3,74,1
32,32,-7,1,0,20,15,1,0,1,215880,1,1,1,1,2,2,75,2
36,36,-12,1,0,20,15,1,0,1,219398,2,2,1,1,2,2,75,2
37,37,2,1,0,20,15,2,1,1,222581,3,3,1,1,2,2,75,2
16,16,11,1,0,20,15,2,1,1,224298,4,4,1,1,2,2,75,2
37,37,20,1,0,20,15,2,1,1,227498,5,5,1,1,2,2,75,2
-9,-9,-41,1,0,20,15,2,1,1,229130,6,6,1,0,2,2,75,2
28,28,-15,1,0,20,15,2,1,1,230448,7,7,1,1,2,2,75,2
16,16,18,1,0,20,15,2,1,1,231715,8,8,1,1,2,2,75,2
19,19,-10,1,0,20,15,2,1,1,232898,9,9,1,1,2,2,75,2
19,19,8,1,0,20,15,2,1,1,234231,10,10,1,1,2,2,75,2
26,-10,26,1,10,-10,15,1,0,2,243946,1,11,1,1,1,3,75,1
13,-17,13,1,10,-10,15,1,0,2,245598,2,12,1,1,1,3,75,1
12,-8,12,1,10,-10,15,2,1,2,247015,3,13,1,1,1,3,75,1
-9,-38,-9,1,10,-10,15,2,1,2,248214,4,14,1,0,1,3,75,1
16,-5,16,1,10,-10,15,2,1,2,249498,5,15,1,1,1,3,75,1
21,-8,21,1,10,-10,15,2,1,2,250765,6,16,1,1,1,3,75,1
4,-9,4,1,10,-10,15,2,1,2,252014,7,17,1,1,1,3,75,1
8,-28,8,1,10,-10,15,2,1,2,253297,8,18,1,1,1,3,75,1
3,-37,3,1,10,-10,15,2,1,2,254564,9,19,1,1,1,3,75,1
14,-13,14,1,10,-10,15,2,1,2,256498,10,20,1,1,1,3,75,1
6,6,-21,1,-20,0,15,1,0,3,265265,1,21,1,1,2,1,75,2
-7,-7,-4,1,-20,0,15,0,0,3,266746,2,22,1,0,2,1,75,2
-15,-15,-21,1,-20,0,15,2,1,3,270230,3,23,1,0,2,1,75,2
12,12,-14,0,-20,0,15,2,1,3,272014,4,24,1,0,2,1,75,2
4,4,-18,1,-20,0,15,2,1,3,273182,5,25,1,1,2,1,75,2
-3,-3,-17,1,-20,0,15,2,1,3,274548,6,26,1,0,2,1,75,2
-4,-4,-20,0,-20,0,15,2,1,3,275781,7,27,1,1,2,1,75,2
23,23,-19,0,-20,0,15,2,1,3,277367,8,28,1,0,2,1,75,2
-1,-1,-32,1,-20,0,15,2,1,3,279015,9,29,1,0,2,1,75,2
-7,-7,-25,1,-20,0,15,2,1,3,280930,10,30,1,0,2,1,75,2
6,6,-14,1,-10,10,15,1,0,4,288030,1,31,1,1,2,3,75,2
4,4,-15,1,-10,10,15,1,0,4,289531,2,32,1,1,2,3,75,2
25,25,-43,1,-10,10,15,2,1,4,290814,3,33,1,1,2,3,75,2
8,8,-35,1,-10,10,15,2,1,4,292098,4,34,1,1,2,3,75,2
15,15,-2,1,-10,10,15,2,1,4,293364,5,35,1,1,2,3,75,2
-14,-14,-24,1,-10,10,15,2,1,4,294731,6,36,1,0,2,3,75,2
-15,-15,-21,1,-10,10,15,2,1,4,295981,7,37,1,0,2,3,75,2
5,5,5,1,-10,10,15,2,1,4,297180,8,38,1,1,2,3,75,2
11,11,-10,1,-10,10,15,2,1,4,298498,9,39,1,1,2,3,75,2
-3,-3,-6,1,-10,10,15,2,1,4,299831,10,40,1,0,2,3,75,2
9,1,9,1,20,0,15,1,0,5,306682,1,41,1,1,1,2,75,1
14,-3,14,1,20,0,15,1,0,5,308498,2,42,1,1,1,2,75,1
30,6,30,1,20,0,15,2,1,5,309765,3,43,1,1,1,2,75,1
12,16,12,1,20,0,15,2,1,5,311263,4,44,1,1,1,2,75,1
24,-25,24,1,20,0,15,2,1,5,312631,5,45,1,1,1,2,75,1
20,-33,20,1,20,0,15,2,1,5,314014,6,46,1,1,1,2,75,1
29,30,29,1,20,0,15,2,1,5,315714,7,47,1,1,1,2,75,1
1,-11,1,1,20,0,15,2,1,5,317312,8,48,1,1,1,2,75,1
53,15,53,1,20,0,15,2,1,5,318782,9,49,1,1,1,2,75,1
22,5,22,1,20,0,15,2,1,5,320281,10,50,1,1,1,2,75,1
-19,-14,-19,0,-20,0,15,0,0,6,327381,1,51,0,1,2,1,75,1
-8,-8,-11,0,-20,0,15,0,0,6,330381,2,52,1,1,2,1,75,2
-10,-10,-26,0,-20,0,15,2,1,6,333031,3,53,1,1,2,1,75,2
23,23,-33,0,-20,0,15,2,1,6,335112,4,54,1,0,2,1,75,2
-14,-14,-49,0,-20,0,15,2,1,6,337080,5,55,1,1,2,1,75,2
9,9,6,0,-20,0,15,2,1,6,339280,6,56,1,0,2,1,75,2
19,19,-24,0,-20,0,15,2,1,6,341498,7,57,1,0,2,1,75,2
17,17,-34,0,-20,0,15,2,1,6,343279,8,58,1,0,2,1,75,2
25,25,1,0,-20,0,15,2,1,6,345214,9,59,1,0,2,1,75,2
1,1,-21,0,-20,0,15,2,1,6,347430,10,60,1,0,2,1,75,2
-14,-14,-14,1,0,-20,15,0,0,1,302788,1,1,0,0,1,1,76,2
-16,-16,-11,0,0,-20,15,0,0,1,313589,2,2,0,1,1,1,76,2
12,-8,12,1,0,-20,15,2,1,1,324680,3,3,1,1,1,1,76,1
-20,-31,-20,1,0,-20,15,2,1,1,328803,4,4,1,0,1,1,76,1
14,-18,14,0,0,-20,15,2,1,1,333015,5,5,1,0,1,1,76,1
11,-12,11,0,0,-20,15,2,1,1,338953,6,6,1,0,1,1,76,1
-2,7,-2,1,0,-20,15,2,1,1,345112,7,7,1,0,1,1,76,1
-22,-22,-3,1,0,-20,15,2,1,1,348807,8,8,0,0,1,1,76,2
-20,-20,8,1,0,-20,15,2,1,1,357672,9,9,0,0,1,1,76,2
1,1,-22,1,0,-20,15,2,1,1,364740,10,10,0,1,1,1,76,2
35,3,35,1,20,0,15,1,0,2,379296,1,11,1,1,1,2,76,1
24,-22,24,1,20,0,15,1,0,2,386566,2,12,1,1,1,2,76,1
7,-15,7,1,20,0,15,2,1,2,390247,3,13,1,1,1,2,76,1
3,3,-11,1,20,0,15,2,1,2,394422,4,14,0,1,1,2,76,2
-16,-16,25,0,20,0,15,2,1,2,398772,5,15,0,1,1,2,76,2
16,7,16,1,20,0,15,2,1,2,403798,6,16,1,1,1,2,76,1
3,-17,3,1,20,0,15,2,1,2,407622,7,17,1,1,1,2,76,1
20,-1,20,0,20,0,15,2,1,2,414285,8,18,1,0,1,2,76,1
16,16,11,0,20,0,15,2,1,2,419840,9,19,0,0,1,2,76,2
-5,-5,1,1,20,0,15,2,1,2,425676,10,20,0,0,1,2,76,2
8,-6,8,1,10,-10,15,1,0,3,437550,1,21,1,1,1,3,76,1
-52,-52,32,0,10,-10,15,0,0,3,443028,2,22,0,1,1,3,76,2
